"chatbot_sid","time","user_id","message_count","axis1","axis2","axis3","overall_score","category_tags","issue_tags","tags","reasoning"
"1b57b3f3-fd85-4b7f-bb07-0503f59b1edf","6/11/2026, 4:03:16 PM","30525956","3","1","1","1","2","Academic | Slotfill","Unwanted Template Push | Correction Ignored","Slotfill | Unwanted Template Push | Correction Ignored","The session is academic with practice question intent, but the bot repeatedly responded with a TEST_PREP template instead of a direct question, ignoring the user's corrections. This caused user frustration and failure to resolve the request, resulting in low scores for goal resolution and technical reliability, with moderate user dissatisfaction."
"454ec608-2788-41a1-b55b-c9a3b7d71590","6/11/2026, 3:21:53 PM","30375855","3","1","1","1","2","Academic | Non-CBSE Board | Slotfill","Unwanted Template Push | Level/Board Mismatch | Class Mismatch | Correction Ignored","Slotfill | Unwanted Template Push | Level/Board Mismatch | Class Mismatch | Correction Ignored","The session is academic with a clear request for HBSE board physics numericals for class 11. The bot incorrectly responded with CBSE-based Type: TEST_PREP slotfill content, ignoring the user's specified board and class context. This caused multiple critical failures including unwanted template push, level/board mismatch, class mismatch, and correction ignored, resulting in very low scores."
"278ab1e3-01eb-4cdb-80a5-3e41ee89574d","6/11/2026, 10:03:49 AM","1","34","1","1","1","2","Academic | Image Upload | Slotfill","Unwanted Template Push | Correction Ignored","Slotfill | Image Upload | Unwanted Template Push | Correction Ignored","The session is academic with multiple image uploads and slotfill templates for practice questions. However, the bot repeatedly pushes structured TEST_PREP templates even when the user requests direct explanations, constituting Unwanted Template Push. Additionally, the bot ignores a user correction about an answer, showing Correction Ignored. These failures reduce goal resolution and technical reliability, with some user frustration implied."
"ffa54327-12ed-48e5-a623-97b1c8a37196","6/11/2026, 2:07:39 PM","30553674","14","1","1","1","2","Academic | Speech to Text | Slotfill","Unwanted Template Push | Correction Ignored","Slotfill | Speech to Text | Unwanted Template Push | Correction Ignored","The session is academic with a focus on science practice questions for class 6, including speech-to-text and slotfill modalities. However, the bot inappropriately used a test-prep template when the user sought direct explanations, and it failed to fully address repeated user corrections, resulting in moderate resolution and reliability scores. User sentiment reflects implicit frustration due to repeated re-asks without full relief."
"b9f8091c-2bd5-469b-87fe-532a7bf5d620","6/11/2026, 1:23:33 PM","1","24","1","1","1","2","Academic | Non-CBSE Board | Not Math/Science | Image Upload | Speech to Text | Slotfill","Unwanted Template Push | Level/Board Mismatch | Correction Ignored","Slotfill | Image Upload | Speech to Text | Unwanted Template Push | Level/Board Mismatch | Correction Ignored","The session is academic with multiple modalities and user requests for practice questions and worksheet help. However, the bot repeatedly pushed out-of-scope TEST_PREP templates for a non-CBSE board and English subject, ignoring user corrections and requests for direct answers. These failures significantly impacted goal resolution and reliability, with user frustration evident."
"6e5c8b14-f409-4e5c-bd6d-2c6b51bbae9c","6/11/2026, 2:04:09 PM","1","6","1","1","1","2","Academic | Speech to Text | Slotfill","Unwanted Template Push | Correction Ignored","Slotfill | Speech to Text | Unwanted Template Push | Correction Ignored","The bot correctly handled the initial math problems but failed to adapt when the user clarified the nature of the questions, repeating the same style of explanation. The use of a TEST_PREP slotfill template was inappropriate given the user's intent for direct explanations and practice, resulting in an unwanted template push. These issues lowered the goal resolution and reliability scores, with some implicit user frustration reflected in the sentiment score."
"e4bb540d-bf5c-4bb8-94bb-b180d0d56dee","6/11/2026, 12:34:16 PM","1","39","1","1","1","2","Academic | Image Upload | Speech to Text | Slotfill","Unwanted Template Push | Correction Ignored","Slotfill | Image Upload | Speech to Text | Unwanted Template Push | Correction Ignored","The session is academic with multiple modality tags due to image upload and speech-to-text. The bot prematurely used a structured TEST_PREP template which did not fit the user's request for direct, simple practice, causing user frustration and repeated clarifications. Despite later improvements, the initial failure impacts goal resolution and reliability scores."
"6ea9e297-84ef-4ec3-b9a4-d3e18f3dcb7d","6/11/2026, 12:05:37 PM","2","6","1","1","1","2","Academic | Non-CBSE Board | Speech to Text | Slotfill","Unwanted Template Push | Level/Board Mismatch | Correction Ignored","Slotfill | Speech to Text | Unwanted Template Push | Level/Board Mismatch | Correction Ignored","The session is academic with multiple requests for ICSE fraction question papers, but the bot repeatedly pushed CBSE-based TEST_PREP templates ignoring the user's board corrections. This caused user frustration and failure to meet the user's intent. The presence of multiple critical issues leads to low scores on all axes."
"bbd6a188-5c21-4b2c-bc4b-9638678149fd","6/11/2026, 9:28:33 AM","1","13","1","1","1","2","Academic | Image Upload | Slotfill","Incorrect Answer | Correction Ignored | Unwanted Template Push | Class Mismatch","Slotfill | Image Upload | Incorrect Answer | Correction Ignored | Unwanted Template Push | Class Mismatch","The session is academic with multiple image uploads and slotfill templates for practice questions. The bot made a critical factual error in algebraic identity expansion and ignored user corrections by pushing a test-prep template for classes 8 and 9 when the user specified class 7. This mismatch and failure to provide direct answers caused multiple critical failures, resulting in low scores across all axes."
"6f357fa6-bba8-4913-90da-8bffd969bae1","6/11/2026, 11:07:42 AM","30408237","6","1","1","1","2","Academic | Speech to Text | Slotfill | Specific Named Resource","Unwanted Template Push | Completion Refusal | Correction Ignored | Class Mismatch | Context Handling Failure","Slotfill | Speech to Text | Unwanted Template Push | Completion Refusal | Correction Ignored | Class Mismatch | Context Handling Failure | Specific Named Resource","The session is academic with a focus on exam practice for a specific physics chapter and class. The bot used a TEST_PREP slotfill template inappropriately, refusing to provide direct test questions and repeatedly asking for chapter details despite user already providing them, causing context handling failures and ignored corrections. These issues led to low scores for goal resolution, reliability, and user sentiment."
"3cb68711-0adc-4732-b7f6-47fc98f08720","6/11/2026, 8:13:22 AM","2","8","1","1","1","2","Academic | Non-CBSE Board | Image Upload | Slotfill","Unwanted Template Push | Level/Board Mismatch | Correction Ignored | Context Handling Failure","Slotfill | Image Upload | Unwanted Template Push | Level/Board Mismatch | Correction Ignored | Context Handling Failure","The session is academic with a clear focus on Maharashtra board class 12 electrostatics and includes image uploads and slotfill flows. However, the bot repeatedly pushed CBSE-specific TEST_PREP templates inappropriate for the user's non-CBSE board context, ignoring user corrections and failing to adapt content accordingly. This caused multiple critical failures and user frustration, resulting in low scores."
"b4136702-b0e7-4a90-a313-d7cc0eefa40a","6/11/2026, 6:21:53 AM","1","6","1","1","1","2","Academic | Not Math/Science | Speech to Text | Slotfill","Unwanted Template Push | Correction Ignored","Slotfill | Speech to Text | Unwanted Template Push | Correction Ignored","The session is academic with multiple sets of English grammar MCQs requested and delivered. However, the bot incorrectly pushed a math TEST_PREP slotfill unrelated to the user's English grammar intent, constituting an unwanted template push. The user also repeated requests for tense questions, showing the bot's responses did not fully meet the user's needs, indicating correction ignored. Overall, the session partially resolves the user's intent but has notable failures."
"24e141e5-28d8-4323-88c7-52a726b24055","6/11/2026, 12:27:36 AM","2","8","1","1","1","2","Academic | Speech to Text | Slotfill","Unwanted Template Push | Correction Ignored","Slotfill | Speech to Text | Unwanted Template Push | Correction Ignored","The session is academic with speech-to-text input and slotfill usage. The bot incorrectly pushed a test-prep template outside the valid scope and failed to fully address the user's repeated clarifications, resulting in ignored corrections. These issues lowered the resolution and reliability scores and caused implicit user frustration."
"1c0e6cbd-f004-4386-a180-b76f6bf355d0","6/11/2026, 7:50:32 PM","2","10","1","1","1","2","Academic | Not Math/Science | Image Upload","Correction Ignored | Context Handling Failure","Image Upload | Correction Ignored | Context Handling Failure","The bot failed to utilize the context provided by the user about the story and repeatedly asked for information already given, showing context handling failure. Despite multiple user re-asks for direct answers, the bot did not resolve the intent, leading to correction ignored. The session is academic English with image uploads and references to a specific story."
"162485d3-0fcf-4c58-84de-3fd97cae21b7","6/11/2026, 9:09:42 PM","2","18","1","1","1","2","Academic | Not Math/Science | Image Upload","Incorrect Answer | Correction Ignored","Image Upload | Incorrect Answer | Correction Ignored","The session is academic with a focus on Hindi and math concepts involving number lines and subtraction of negative numbers, supported by multiple image uploads. The bot made a factual error by not fully correcting the user's wrong answer in the image and failed to resolve the user's repeated doubts, leading to partial resolution and user frustration. No other major failures or template issues were detected."
"bd47543b-16cf-4895-a0ca-afac2c101d4c","6/11/2026, 11:57:01 PM","1","5","1","1","1","2","Academic | Not Math/Science","Completion Refusal | Correction Ignored","Completion Refusal | Correction Ignored","The conversation is academic and focused on a Hindi lesson named 'Gillu'. The bot consistently refuses to provide full answers citing learning principles, which leads the user to re-ask or reframe their request multiple times without resolution. This results in a low goal resolution and user sentiment score despite no technical failures."
"3161e1cd-cd61-4a4f-965f-87122cd8cbd6","6/11/2026, 3:17:35 PM","1","23","1","1","1","2","Academic | Image Upload | Speech to Text","Incorrect Answer | Correction Ignored | Context Handling Failure","Image Upload | Speech to Text | Incorrect Answer | Correction Ignored | Context Handling Failure","The session is academic with multiple image uploads and speech-to-text inputs. The bot made several factual errors in solving polynomial factorization problems and failed to properly incorporate user corrections, leading to repeated misunderstandings and incorrect answers. These critical issues lowered the goal resolution and technical reliability scores, while the user's repeated corrections indicate some frustration."
"b3aa6b14-340a-4881-ac7e-24e9605f5680","6/11/2026, 11:36:31 PM","1","6","1","1","1","2","Academic | Not Math/Science | Image Upload","Correction Ignored | Context Handling Failure","Image Upload | Correction Ignored | Context Handling Failure","The session is an academic history help conversation with an image upload. The bot failed to handle context properly by repeatedly asking for the full question text despite user attempts to provide or request answers, leading to user frustration and repeated clarifications. The bot never provided the requested answer for Question 2, resulting in partial resolution and multiple failures."
"c0c0d2a7-1246-4447-b7d4-6ceb8f11be2b","6/11/2026, 2:35:18 PM","1","6","1","1","1","2","Academic | Non-CBSE Board | Not Math/Science | Image Upload | Speech to Text | Slotfill | Specific Named Resource","Incorrect Answer | Correction Ignored | Context Handling Failure","Image Upload | Speech to Text | Incorrect Answer | Correction Ignored | Context Handling Failure | Specific Named Resource","The session is academic with a non-CBSE board focus on an English literature chapter summary, including image uploads and speech-to-text input. The bot failed to maintain context about the board, class, and chapter, gave an incorrect summary inconsistent with the user’s images, and ignored user corrections. These critical failures significantly impacted goal resolution and reliability, with user frustration implied by repeated re-asks."
"7ddce875-558d-4dea-824d-a938312c3c67","6/11/2026, 11:07:46 PM","30512750","5","1","1","1","2","Academic | Speech to Text","Completion Refusal | Correction Ignored","Speech to Text | Completion Refusal | Correction Ignored","The session is academic with speech-to-text modality. The bot correctly refused to solve questions without full input but failed to resolve the user's intent, leading to repeated re-asks and user frustration. The lack of question details caused insufficient input data issues, and the bot's refusal to complete the request impacted goal resolution and user sentiment."
"05bb58ac-bc51-47be-b448-9b7f3e54a909","6/11/2026, 11:05:31 PM","1","3","1","1","1","2","Academic","Incorrect Answer | Correction Ignored","Incorrect Answer | Correction Ignored","The conversation is academic, focused on a physics problem. The bot initially gave an incorrect answer and despite the user's correction, the bot repeated the same calculation without properly resolving the user's concern, leading to user frustration. No other modality or board-related tags apply."
"31ff4160-e479-4ca7-9532-d0cdc54ffd56","6/11/2026, 10:06:15 PM","1","16","1","1","1","2","Academic","Correction Ignored | Completion Refusal","Correction Ignored | Completion Refusal","The session is academic with the user seeking detailed exam papers and study help. The bot correctly refused to provide exact exam papers citing cheating, but the user repeatedly re-asked for the same, indicating unresolved intent and ignored corrections. No other failures or modality tags apply."
"9f08c370-18da-4624-ad97-dd9422f9d93e","6/11/2026, 10:39:20 PM","1","6","1","1","1","2","Academic","Incorrect Answer | Correction Ignored","Incorrect Answer | Correction Ignored","The conversation is an academic session on division, but the bot provided incorrect answers to user problems and failed to fully correct them despite user corrections. This led to partial resolution and some user frustration, reflected in the moderate scores."
"15983f9a-71e4-444c-b909-f022d61e4f26","6/11/2026, 5:17:41 PM","30555043","9","1","1","1","2","Academic | Image Upload | Speech to Text | Slotfill","Correction Ignored | Image Gone Exception","Slotfill | Image Upload | Speech to Text | Correction Ignored | Image Gone Exception","The session is academic with image uploads and speech-to-text inputs. The bot failed to respond to the first image upload, causing an image gone exception, and did not fully resolve the user's correction about the integral problem, leading to correction ignored. Despite these issues, the bot provided mostly correct and detailed explanations later, so the overall resolution and reliability are good but not perfect."
"0a3b55d1-7a55-4d55-8c4f-7e4b6064c951","6/11/2026, 10:38:48 PM","1","3","1","1","1","2","Academic | Speech to Text | Slotfill","Correction Ignored | Gone Exception","Slotfill | Speech to Text | Correction Ignored | Gone Exception","The bot failed to respond to the initial user query, causing the user to repeat the question. Although the subsequent answers were correct, the initial no-response and ignored correction significantly impacted goal resolution and reliability. User sentiment is low due to the need to re-ask without relief."
"4cd2cdfd-5978-4a38-846d-d82575878cf8","6/11/2026, 1:00:57 PM","1","7","1","1","1","2","Academic","Correction Ignored | Excessive Clarification","Correction Ignored | Excessive Clarification","The session is academic focused on math problem solving but the bot failed to resolve the user's intent fully, repeatedly asking for clarifications and ignoring re-asks. The user showed implicit frustration by rephrasing questions without relief. The bot's excessive clarifications and failure to handle vague inputs lowered the resolution and reliability scores."
"11c2206b-cc54-48ab-92cc-a33a98276344","6/11/2026, 10:35:35 PM","1","5","1","1","1","2","Academic | Not Math/Science","Completion Refusal | Correction Ignored","Completion Refusal | Correction Ignored","The conversation is an academic English study session where the user requests a full project file, but the bot consistently refuses to provide it, citing learning policy. Despite multiple re-asks by the user, the bot does not fulfill the request, resulting in a low goal resolution and user sentiment score."
